"CustomerId","ProductName"
15588537,"PROD_1"
15574692,"PROD_1"
15574692,"PROD_2"
15611325,"PROD_1"
15611325,"PROD_2"
15587562,"PROD_1"
15613172,"PROD_1"
15613172,"PROD_2"
15651022,"PROD_1"
15586310,"PROD_1"
15625524,"PROD_1"
15625524,"PROD_2"
15755209,"PROD_1"
15645248,"PROD_1"
15645248,"PROD_2"
15790355,"PROD_1"
15790355,"PROD_2"
15762615,"PROD_1"
15625426,"PROD_1"
15716334,"PROD_1"
15789669,"PROD_1"
15789669,"PROD_2"
15621075,"PROD_1"
15621075,"PROD_2"
15810845,"PROD_1"
15810845,"PROD_2"
15719377,"PROD_1"
15654506,"PROD_1"
15654506,"PROD_2"
15771977,"PROD_1"
15708710,"PROD_1"
15726676,"PROD_1"
15726676,"PROD_2"
15587421,"PROD_1"
15587421,"PROD_2"
15726931,"PROD_1"
15726931,"PROD_2"
15771086,"PROD_1"
15771086,"PROD_2"
15756850,"PROD_1"
15756850,"PROD_2"
15702741,"PROD_1"
15679200,"PROD_1"
15679200,"PROD_2"
15594815,"PROD_1"
15635905,"PROD_1"
15635905,"PROD_2"
15777892,"PROD_1"
15656176,"PROD_1"
15656176,"PROD_2"
15811127,"PROD_1"
15604482,"PROD_1"
15622911,"PROD_1"
15600974,"PROD_1"
15727868,"PROD_1"
15727868,"PROD_2"
15627801,"PROD_1"
15773039,"PROD_1"
15755262,"PROD_1"
15679531,"PROD_1"
15684181,"PROD_1"
15612087,"PROD_1"
15752047,"PROD_1"
15752047,"PROD_2"
15624592,"PROD_1"
15624592,"PROD_2"
15573152,"PROD_1"
15573152,"PROD_2"
15594917,"PROD_1"
15785542,"PROD_1"
15785542,"PROD_2"
15723488,"PROD_1"
15680920,"PROD_1"
15786308,"PROD_1"
15786308,"PROD_2"
15659366,"PROD_1"
15659366,"PROD_2"
15774854,"PROD_1"
15725311,"PROD_1"
15725311,"PROD_2"
15787155,"PROD_1"
15727829,"PROD_1"
15727829,"PROD_2"
15733247,"PROD_1"
15568748,"PROD_1"
15699029,"PROD_1"
15699029,"PROD_2"
15774393,"PROD_1"
15774393,"PROD_2"
15676895,"PROD_1"
15676895,"PROD_2"
15676895,"PROD_3"
15637753,"PROD_1"
15605461,"PROD_1"
15808473,"PROD_1"
15808473,"PROD_2"
15627000,"PROD_1"
15627000,"PROD_2"
15787174,"PROD_1"
15787174,"PROD_2"
15723886,"PROD_1"
15723886,"PROD_2"
15704769,"PROD_1"
15704769,"PROD_2"
15772896,"PROD_1"
15711540,"PROD_1"
15764866,"PROD_1"
15764866,"PROD_2"
15764866,"PROD_3"
15794056,"PROD_1"
15794056,"PROD_2"
15794056,"PROD_3"
15795149,"PROD_1"
15795149,"PROD_2"
15812009,"PROD_1"
15812009,"PROD_2"
15651001,"PROD_1"
15813844,"PROD_1"
15813844,"PROD_2"
15596175,"PROD_1"
15576269,"PROD_1"
15576269,"PROD_2"
15797219,"PROD_1"
15685500,"PROD_1"
15685500,"PROD_2"
15599792,"PROD_1"
15599792,"PROD_2"
15657566,"PROD_1"
15772423,"PROD_1"
15628112,"PROD_1"
15753754,"PROD_1"
15753754,"PROD_2"
15793726,"PROD_1"
15793726,"PROD_2"
15694717,"PROD_1"
15665834,"PROD_1"
15765297,"PROD_1"
15765297,"PROD_2"
15636684,"PROD_1"
15636684,"PROD_2"
15592979,"PROD_1"
15592979,"PROD_2"
15750803,"PROD_1"
15607178,"PROD_1"
15713853,"PROD_1"
15713853,"PROD_2"
15673481,"PROD_1"
15686776,"PROD_1"
15686776,"PROD_2"
15673693,"PROD_1"
15700696,"PROD_1"
15813163,"PROD_1"
15653857,"PROD_1"
15653857,"PROD_2"
15777076,"PROD_1"
15777076,"PROD_2"
15717398,"PROD_1"
15799217,"PROD_1"
15787071,"PROD_1"
15787071,"PROD_2"
15619955,"PROD_1"
15619955,"PROD_2"
15619955,"PROD_3"
15796505,"PROD_1"
15796505,"PROD_2"
15725166,"PROD_1"
15725166,"PROD_2"
15800116,"PROD_1"
15758685,"PROD_1"
15758685,"PROD_2"
15694456,"PROD_1"
15767339,"PROD_1"
15767339,"PROD_2"
15683562,"PROD_1"
15782210,"PROD_1"
15668893,"PROD_1"
15668893,"PROD_2"
15669169,"PROD_1"
15669169,"PROD_2"
15643024,"PROD_1"
15699389,"PROD_1"
15708608,"PROD_1"
15708608,"PROD_2"
15626144,"PROD_1"
15626144,"PROD_2"
15573112,"PROD_1"
15790678,"PROD_1"
15727556,"PROD_1"
15697307,"PROD_1"
15697307,"PROD_2"
15652266,"PROD_1"
15607098,"PROD_1"
15607098,"PROD_2"
15655774,"PROD_1"
15655774,"PROD_2"
15590241,"PROD_1"
15785819,"PROD_1"
15785819,"PROD_2"
15723654,"PROD_1"
15774510,"PROD_1"
15684173,"PROD_1"
15684173,"PROD_2"
15684173,"PROD_3"
15650068,"PROD_1"
15811490,"PROD_1"
15811490,"PROD_2"
15803976,"PROD_1"
15803976,"PROD_2"
15682541,"PROD_1"
15695699,"PROD_1"
15695699,"PROD_2"
15624188,"PROD_1"
15624188,"PROD_2"
15812191,"PROD_1"
15636673,"PROD_1"
15594898,"PROD_1"
15660211,"PROD_1"
15660211,"PROD_2"
15773972,"PROD_1"
15746726,"PROD_1"
15712287,"PROD_1"
15712287,"PROD_2"
15702919,"PROD_1"
15674398,"PROD_1"
15674398,"PROD_2"
15797960,"PROD_1"
15631868,"PROD_1"
15581539,"PROD_1"
15581539,"PROD_2"
15662736,"PROD_1"
15666252,"PROD_1"
15666252,"PROD_2"
15677512,"PROD_1"
15626114,"PROD_1"
15810834,"PROD_1"
15678910,"PROD_1"
15694408,"PROD_1"
15585215,"PROD_1"
15585215,"PROD_2"
15682757,"PROD_1"
15682757,"PROD_2"
15736601,"PROD_1"
15601848,"PROD_1"
15601848,"PROD_2"
15736008,"PROD_1"
15669064,"PROD_1"
15624528,"PROD_1"
15624528,"PROD_2"
15598493,"PROD_1"
15598493,"PROD_2"
15601274,"PROD_1"
15702669,"PROD_1"
15702669,"PROD_2"
15728669,"PROD_1"
15742668,"PROD_1"
15697441,"PROD_1"
15740476,"PROD_1"
15740476,"PROD_2"
15648064,"PROD_1"
15648064,"PROD_2"
15636624,"PROD_1"
15807923,"PROD_1"
15745844,"PROD_1"
15745844,"PROD_2"
15786170,"PROD_1"
15681081,"PROD_1"
15681081,"PROD_2"
15684484,"PROD_1"
15684484,"PROD_2"
15785869,"PROD_1"
15785869,"PROD_2"
15763859,"PROD_1"
15763859,"PROD_2"
15658935,"PROD_1"
15658935,"PROD_2"
15747358,"PROD_1"
15735203,"PROD_1"
15576256,"PROD_1"
15576256,"PROD_2"
15659420,"PROD_1"
15659420,"PROD_2"
15593365,"PROD_1"
15777352,"PROD_1"
15812007,"PROD_1"
15812007,"PROD_2"
15625461,"PROD_1"
15625461,"PROD_2"
15739438,"PROD_1"
15739438,"PROD_2"
15611759,"PROD_1"
15611759,"PROD_2"
15661629,"PROD_1"
15633950,"PROD_1"
15592386,"PROD_1"
15592386,"PROD_2"
15803716,"PROD_1"
15803716,"PROD_2"
15696674,"PROD_1"
15706365,"PROD_1"
15745088,"PROD_1"
15745088,"PROD_2"
15676715,"PROD_1"
15676715,"PROD_2"
15613085,"PROD_1"
15633537,"PROD_1"
15633537,"PROD_2"
15594720,"PROD_1"
15594720,"PROD_2"
15684042,"PROD_1"
15684042,"PROD_2"
15583303,"PROD_1"
15611579,"PROD_1"
15774696,"PROD_1"
15774696,"PROD_2"
15694506,"PROD_1"
15694506,"PROD_2"
15688074,"PROD_1"
15759537,"PROD_1"
15759537,"PROD_2"
15758449,"PROD_1"
15583456,"PROD_1"
15583456,"PROD_2"
15583456,"PROD_3"
15667871,"PROD_1"
15677371,"PROD_1"
15629677,"PROD_1"
15629677,"PROD_2"
15629677,"PROD_3"
15713578,"PROD_1"
15713578,"PROD_2"
15591509,"PROD_1"
15591509,"PROD_2"
15568240,"PROD_1"
15568240,"PROD_2"
15622993,"PROD_1"
15622993,"PROD_2"
15689294,"PROD_1"
15720910,"PROD_1"
15721181,"PROD_1"
15721181,"PROD_2"
15776433,"PROD_1"
15776433,"PROD_2"
15748936,"PROD_1"
15748936,"PROD_2"
15717225,"PROD_1"
15717225,"PROD_2"
15685226,"PROD_1"
15785611,"PROD_1"
15573456,"PROD_1"
15573456,"PROD_2"
15684548,"PROD_1"
15684548,"PROD_2"
15620505,"PROD_1"
15807432,"PROD_1"
15807432,"PROD_2"
15584766,"PROD_1"
15612187,"PROD_1"
15762218,"PROD_1"
15762218,"PROD_2"
15646372,"PROD_1"
15690452,"PROD_1"
15747795,"PROD_1"
15781589,"PROD_1"
15781589,"PROD_2"
15732674,"PROD_1"
15732674,"PROD_2"
15642291,"PROD_1"
15642291,"PROD_2"
15692761,"PROD_1"
15578045,"PROD_1"
15745354,"PROD_1"
15745354,"PROD_2"
15701376,"PROD_1"
15701376,"PROD_2"
15691625,"PROD_1"
15566594,"PROD_1"
15566594,"PROD_2"
15760431,"PROD_1"
15760431,"PROD_2"
15686302,"PROD_1"
15801559,"PROD_1"
15801559,"PROD_2"
15801559,"PROD_3"
15810432,"PROD_1"
15810432,"PROD_2"
15809616,"PROD_1"
15809616,"PROD_2"
15720559,"PROD_1"
15695632,"PROD_1"
15659843,"PROD_1"
15659843,"PROD_2"
15615624,"PROD_1"
15615624,"PROD_2"
15810418,"PROD_1"
15716186,"PROD_1"
15716186,"PROD_2"
15674551,"PROD_1"
15622834,"PROD_1"
15566111,"PROD_1"
15784597,"PROD_1"
15652883,"PROD_1"
15652883,"PROD_2"
15806964,"PROD_1"
15576313,"PROD_1"
15806467,"PROD_1"
15597602,"PROD_1"
15743040,"PROD_1"
15743040,"PROD_2"
15705521,"PROD_1"
15595039,"PROD_1"
15799384,"PROD_1"
15581197,"PROD_1"
15693737,"PROD_1"
15693737,"PROD_2"
15624623,"PROD_1"
15624623,"PROD_2"
15783501,"PROD_1"
15783501,"PROD_2"
15690134,"PROD_1"
15782735,"PROD_1"
15611088,"PROD_1"
15611088,"PROD_2"
15672145,"PROD_1"
15672145,"PROD_2"
15732628,"PROD_1"
15787470,"PROD_1"
15803406,"PROD_1"
15730460,"PROD_1"
15644572,"PROD_1"
15694860,"PROD_1"
15658169,"PROD_1"
15658169,"PROD_2"
15794396,"PROD_1"
15785798,"PROD_1"
15785798,"PROD_2"
15710825,"PROD_1"
15668444,"PROD_1"
15726631,"PROD_1"
15733797,"PROD_1"
15733797,"PROD_2"
15747960,"PROD_1"
15634632,"PROD_1"
15634632,"PROD_2"
15707362,"PROD_1"
15662976,"PROD_1"
15732778,"PROD_1"
15732778,"PROD_2"
15718443,"PROD_1"
15718443,"PROD_2"
15670039,"PROD_1"
15670039,"PROD_2"
15773792,"PROD_1"
15613786,"PROD_1"
15613786,"PROD_2"
15726032,"PROD_1"
15663252,"PROD_1"
15663252,"PROD_2"
15593782,"PROD_1"
15593782,"PROD_2"
15593782,"PROD_3"
15633283,"PROD_1"
15633283,"PROD_2"
15749167,"PROD_1"
15749167,"PROD_2"
15759298,"PROD_1"
15683625,"PROD_1"
15635367,"PROD_1"
15681705,"PROD_1"
15681705,"PROD_2"
15603156,"PROD_1"
15603156,"PROD_2"
15591986,"PROD_1"
15798888,"PROD_1"
15809722,"PROD_1"
15809722,"PROD_2"
15677538,"PROD_1"
15797736,"PROD_1"
15695585,"PROD_1"
15744398,"PROD_1"
15744398,"PROD_2"
15750658,"PROD_1"
15750658,"PROD_2"
15750658,"PROD_3"
15578186,"PROD_1"
15578186,"PROD_2"
15676519,"PROD_1"
15676519,"PROD_2"
15637954,"PROD_1"
15758639,"PROD_1"
15758639,"PROD_2"
15613772,"PROD_1"
15731744,"PROD_1"
15731744,"PROD_2"
15807709,"PROD_1"
15714689,"PROD_1"
15699005,"PROD_1"
15624170,"PROD_1"
15624170,"PROD_2"
15725679,"PROD_1"
15585865,"PROD_1"
15585865,"PROD_2"
15804256,"PROD_1"
15804256,"PROD_2"
15662403,"PROD_1"
15662403,"PROD_2"
15733616,"PROD_1"
15591995,"PROD_1"
15591995,"PROD_2"
15677020,"PROD_1"
15727688,"PROD_1"
15727688,"PROD_2"
15715941,"PROD_1"
15715941,"PROD_2"
15714485,"PROD_1"
15730059,"PROD_1"
15730059,"PROD_2"
15715527,"PROD_1"
15576623,"PROD_1"
15576623,"PROD_2"
15805565,"PROD_1"
15677307,"PROD_1"
15773890,"PROD_1"
15773890,"PROD_2"
15598883,"PROD_1"
15598883,"PROD_2"
15568506,"PROD_1"
15568506,"PROD_2"
15761043,"PROD_1"
15761043,"PROD_2"
15782236,"PROD_1"
15782236,"PROD_2"
15593601,"PROD_1"
15682048,"PROD_1"
15746902,"PROD_1"
15746902,"PROD_2"
15752081,"PROD_1"
15752081,"PROD_2"
15752081,"PROD_3"
15781307,"PROD_1"
15781307,"PROD_2"
15775912,"PROD_1"
15775912,"PROD_2"
15745417,"PROD_1"
15671256,"PROD_1"
15653547,"PROD_1"
15595766,"PROD_1"
15595766,"PROD_2"
15742358,"PROD_1"
15763274,"PROD_1"
15786063,"PROD_1"
15786063,"PROD_2"
15600258,"PROD_1"
15600258,"PROD_2"
15573318,"PROD_1"
15573318,"PROD_2"
15653849,"PROD_1"
15694272,"PROD_1"
15736112,"PROD_1"
15736112,"PROD_2"
15749851,"PROD_1"
15663478,"PROD_1"
15592300,"PROD_1"
15567832,"PROD_1"
15776780,"PROD_1"
15592846,"PROD_1"
15592846,"PROD_2"
15739803,"PROD_1"
15739803,"PROD_2"
15794142,"PROD_1"
15794142,"PROD_2"
15794142,"PROD_3"
15762729,"PROD_1"
15667896,"PROD_1"
15667896,"PROD_2"
15626578,"PROD_1"
15626578,"PROD_2"
15776223,"PROD_1"
15705953,"PROD_1"
15802593,"PROD_1"
15802593,"PROD_2"
15802593,"PROD_3"
15615457,"PROD_1"
15615457,"PROD_2"
15708916,"PROD_1"
15708916,"PROD_2"
15720187,"PROD_1"
15720187,"PROD_2"
15595440,"PROD_1"
15595440,"PROD_2"
15600651,"PROD_1"
15600651,"PROD_2"
15600651,"PROD_3"
15750141,"PROD_1"
15750141,"PROD_2"
15657284,"PROD_1"
15763063,"PROD_1"
15709324,"PROD_1"
15709324,"PROD_2"
15711309,"PROD_1"
15775318,"PROD_1"
15775318,"PROD_2"
15775318,"PROD_3"
15705515,"PROD_1"
15705515,"PROD_2"
15634844,"PROD_1"
15717046,"PROD_1"
15717046,"PROD_2"
15571816,"PROD_1"
15670080,"PROD_1"
15800440,"PROD_1"
15665678,"PROD_1"
15665956,"PROD_1"
15788126,"PROD_1"
15811773,"PROD_1"
15811773,"PROD_2"
15651674,"PROD_1"
15689614,"PROD_1"
15795564,"PROD_1"
15795564,"PROD_2"
15706647,"PROD_1"
15706647,"PROD_2"
15706647,"PROD_3"
15728505,"PROD_1"
15728505,"PROD_2"
15730076,"PROD_1"
15622003,"PROD_1"
15622003,"PROD_2"
15607312,"PROD_1"
15607312,"PROD_2"
15644753,"PROD_1"
15653620,"PROD_1"
15653620,"PROD_2"
15761986,"PROD_1"
15633922,"PROD_1"
15633922,"PROD_2"
15734674,"PROD_1"
15658032,"PROD_1"
15658032,"PROD_2"
15692671,"PROD_1"
15692671,"PROD_2"
15737741,"PROD_1"
15737741,"PROD_2"
15576352,"PROD_1"
15576352,"PROD_2"
15753719,"PROD_1"
15803689,"PROD_1"
15803689,"PROD_2"
15718057,"PROD_1"
15722010,"PROD_1"
15680998,"PROD_1"
15614782,"PROD_1"
15591047,"PROD_1"
15591047,"PROD_2"
15788291,"PROD_1"
15604044,"PROD_1"
15679587,"PROD_1"
15775153,"PROD_1"
15603925,"PROD_1"
15603925,"PROD_2"
15680970,"PROD_1"
15697183,"PROD_1"
15697183,"PROD_2"
15567446,"PROD_1"
15637476,"PROD_1"
15714939,"PROD_1"
15683503,"PROD_1"
15683503,"PROD_2"
15683503,"PROD_3"
15645569,"PROD_1"
15645569,"PROD_2"
15782569,"PROD_1"
15592387,"PROD_1"
15609286,"PROD_1"
15814035,"PROD_1"
15661249,"PROD_1"
15661249,"PROD_2"
15629117,"PROD_1"
15629117,"PROD_2"
15607170,"PROD_1"
15607170,"PROD_2"
15586585,"PROD_1"
15686611,"PROD_1"
15603203,"PROD_1"
15603203,"PROD_2"
15619857,"PROD_1"
15805062,"PROD_1"
15660271,"PROD_1"
15745295,"PROD_1"
15719352,"PROD_1"
15719352,"PROD_2"
15766575,"PROD_1"
15594594,"PROD_1"
15646161,"PROD_1"
15646161,"PROD_2"
15682585,"PROD_1"
15603134,"PROD_1"
15636444,"PROD_1"
15636444,"PROD_2"
15773456,"PROD_1"
15773456,"PROD_2"
15745307,"PROD_1"
15604119,"PROD_1"
15626900,"PROD_1"
15605447,"PROD_1"
15589030,"PROD_1"
15589030,"PROD_2"
15692463,"PROD_1"
15712403,"PROD_1"
15811762,"PROD_1"
15718673,"PROD_1"
15724282,"PROD_1"
15724282,"PROD_2"
15738181,"PROD_1"
15738181,"PROD_2"
15633648,"PROD_1"
15633648,"PROD_2"
15603323,"PROD_1"
15603323,"PROD_2"
15583725,"PROD_1"
15588350,"PROD_1"
15798398,"PROD_1"
15784844,"PROD_1"
15580684,"PROD_1"
15809663,"PROD_1"
15640078,"PROD_1"
15698786,"PROD_1"
15569807,"PROD_1"
15730830,"PROD_1"
15730830,"PROD_2"
15805112,"PROD_1"
15633064,"PROD_1"
15633064,"PROD_2"
15703119,"PROD_1"
15703119,"PROD_2"
15730447,"PROD_1"
15730447,"PROD_2"
15813850,"PROD_1"
15711889,"PROD_1"
15664610,"PROD_1"
15751710,"PROD_1"
15751710,"PROD_2"
15692926,"PROD_1"
15813741,"PROD_1"
15698474,"PROD_1"
15698474,"PROD_2"
15568595,"PROD_1"
15603065,"PROD_1"
15603065,"PROD_2"
15592937,"PROD_1"
15699637,"PROD_1"
15667215,"PROD_1"
15667215,"PROD_2"
15788659,"PROD_1"
15788659,"PROD_2"
15763218,"PROD_1"
15763218,"PROD_2"
15645772,"PROD_1"
15645772,"PROD_2"
15725511,"PROD_1"
15575024,"PROD_1"
15575024,"PROD_2"
15640825,"PROD_1"
15662397,"PROD_1"
15576368,"PROD_1"
15576368,"PROD_2"
15674991,"PROD_1"
15674991,"PROD_2"
15721024,"PROD_1"
15745621,"PROD_1"
15745621,"PROD_2"
15642394,"PROD_1"
15642394,"PROD_2"
15754605,"PROD_1"
15754605,"PROD_2"
15607040,"PROD_1"
15607040,"PROD_2"
15715142,"PROD_1"
15810978,"PROD_1"
15810978,"PROD_2"
15668886,"PROD_1"
15668886,"PROD_2"
15780804,"PROD_1"
15613880,"PROD_1"
15775238,"PROD_1"
15786905,"PROD_1"
15786905,"PROD_2"
15747867,"PROD_1"
15600337,"PROD_1"
15801277,"PROD_1"
15801277,"PROD_2"
15579334,"PROD_1"
15802741,"PROD_1"
15720649,"PROD_1"
15589493,"PROD_1"
15589493,"PROD_2"
15688251,"PROD_1"
15688251,"PROD_2"
15665238,"PROD_1"
15740900,"PROD_1"
15740900,"PROD_2"
15681068,"PROD_1"
15748625,"PROD_1"
15748625,"PROD_2"
15727299,"PROD_1"
15620204,"PROD_1"
15620204,"PROD_2"
15669516,"PROD_1"
15669516,"PROD_2"
15736534,"PROD_1"
15803457,"PROD_1"
15803457,"PROD_2"
15659098,"PROD_1"
15603436,"PROD_1"
15603436,"PROD_2"
15566292,"PROD_1"
15566292,"PROD_2"
15808621,"PROD_1"
15808621,"PROD_2"
15580148,"PROD_1"
15580148,"PROD_2"
15580148,"PROD_3"
15776231,"PROD_1"
15773809,"PROD_1"
15773809,"PROD_2"
15649423,"PROD_1"
15649423,"PROD_2"
15734886,"PROD_1"
15734886,"PROD_2"
15722548,"PROD_1"
15650288,"PROD_1"
15629448,"PROD_1"
15716164,"PROD_1"
15807609,"PROD_1"
15807609,"PROD_2"
15807609,"PROD_3"
15578977,"PROD_1"
15578977,"PROD_2"
15677369,"PROD_1"
15804072,"PROD_1"
15804072,"PROD_2"
15696859,"PROD_1"
15696859,"PROD_2"
15653780,"PROD_1"
15721658,"PROD_1"
15721658,"PROD_2"
15578761,"PROD_1"
15578761,"PROD_2"
15736879,"PROD_1"
15736879,"PROD_2"
15571973,"PROD_1"
15626742,"PROD_1"
15672692,"PROD_1"
15672692,"PROD_2"
15673570,"PROD_1"
15673570,"PROD_2"
15767432,"PROD_1"
15767432,"PROD_2"
15767432,"PROD_3"
15654238,"PROD_1"
15612525,"PROD_1"
15812750,"PROD_1"
15790757,"PROD_1"
15790757,"PROD_2"
15723873,"PROD_1"
15744607,"PROD_1"
15744607,"PROD_2"
15612966,"PROD_1"
15784209,"PROD_1"
15794278,"PROD_1"
15766741,"PROD_1"
15661036,"PROD_1"
15661036,"PROD_2"
15705639,"PROD_1"
15705639,"PROD_2"
15637414,"PROD_1"
15716835,"PROD_1"
15696231,"PROD_1"
15641675,"PROD_1"
15641675,"PROD_2"
15641675,"PROD_3"
15670755,"PROD_1"
15670755,"PROD_2"
15640059,"PROD_1"
15640059,"PROD_2"
15787619,"PROD_1"
15587535,"PROD_1"
15813034,"PROD_1"
15698839,"PROD_1"
15698839,"PROD_2"
15790314,"PROD_1"
15790314,"PROD_2"
15634245,"PROD_1"
15677305,"PROD_1"
15661526,"PROD_1"
15661526,"PROD_2"
15685997,"PROD_1"
15685997,"PROD_2"
15660101,"PROD_1"
15660101,"PROD_2"
15637979,"PROD_1"
15637979,"PROD_2"
15815364,"PROD_1"
15815364,"PROD_2"
15647099,"PROD_1"
15625944,"PROD_1"
15583212,"PROD_1"
